Athlete ID,Year,Athlete Name,Athlete Class,School,Number of Races Run,Personal Record,Season Record,Consistency,Days since Season PR,All-American
54090,2022,Christian Patzka,GR,Wis.-Whitewater,5,1448.5,1448.5,29.84530783892167,7,0
54091,2022,Chris Allen,GR,Wis.-Whitewater,6,1525.8,1525.8,37.07723545369709,7,0
54095,2022,Will MacCudden,GR,Wis.-Whitewater,5,1559.5,1559.5,36.98537008061432,7,0
54101,2022,Nick Hardin,GR,Wis.-Whitewater,5,1537.9,1537.9,36.320649773923364,7,0
55020,2022,Eric Jackson,GR,Uc Santa Cruz,5,1455.4,1455.4,27.223915956379198,21,0
55022,2022,Raymond Ingersoll,GR,Uc Santa Cruz,5,1474.7,1474.7,31.365777529020384,35,0
55537,2022,Barrett Scheatzle,GR,John Carroll,3,1470.1,1470.1,41.90998289986134,7,0
55540,2022,Liam O'Reilly,GR,Case Western,5,1497.5,1497.5,35.260765731900925,7,0
55552,2022,John Nice,GR,Grand Valley St.,6,1476.2,1476.2,41.17637186542783,35,0
56055,2022,Connor Vachon,GR,Hope,5,1443.4,1443.4,24.357799572210958,35,0
56567,2022,Ian Horsburgh,GR,Pomona-Pitzer,5,1442.7,1442.7,19.36573972250991,35,0
56622,2022,Lucas Florsheim,GR,Minnesota,5,1432.9,1432.9,18.122430852399443,35,0
56625,2022,Derek Fearon,GR,Pomona-Pitzer,5,1442.5,1451.3,21.709257817806662,35,0
56626,2022,Colin Kirkpatrick,GR,Pomona-Pitzer,4,1434.5,1434.5,27.4771824530019,35,0
56686,2022,Victor Kering,GR,Bates,5,1496.0,1496.0,22.22832427332298,21,0
56688,2022,Ned Farrington,GR,Maine,5,1491.5,1491.5,19.69127725669413,49,0
56690,2022,Matt Scardigno,GR,Connecticut College,3,1537.2,1537.2,46.19999999999993,21,0
56692,2022,Harry Harwood,GR,Connecticut College,5,1557.5,1557.5,34.2568971157634,35,0
56699,2022,Andrew Mottur,GR,Bates,5,1551.6,1551.6,29.350802374040796,21,0
56722,2022,Ryan Tobin,GR,NYU,6,1509.1,1509.1,12.328276440768231,50,0
56724,2022,William Hall,GR,Suny Geneseo,6,1504.8,1504.8,15.050406048416837,35,0
56786,2022,Alec Gironda,GR,Middlebury,5,1457.6,1457.6,32.392389152391985,21,0
56791,2022,Ziggy Goddard,GR,Middlebury,5,1487.8,1487.8,40.60987072129143,21,0
56876,2022,Anthony Rodriguez,GR,Babson,6,1498.5,1498.5,18.69189329629295,35,0
57100,2022,Matthew Hornung,GR,Washington U.,5,1467.0,1467.0,37.6732053321721,35,0
57251,2022,Parker Huhn,GR,Wis.-La Crosse,6,1490.4,1499.6,43.944990866106956,35,0
57252,2022,Corey Fairchild,GR,Wis.-La Crosse,6,1487.8,1487.8,52.3989397687481,35,0
57255,2022,Elias Ritzke,GR,Wis.-La Crosse,6,1524.1,1524.1,31.91295452738071,21,0
57370,2022,Grahm Tuohy-Gaydos,JR,Williams,6,1447.8,1456.5,40.987138904241114,35,0
57371,2022,John Lucey,GR,Williams,6,1451.9,1451.9,37.371186167361,21,0
57374,2022,Theo Dassin,GR,Amherst,5,1488.0,1488.0,26.96407980999911,21,0
57375,2022,Nate Lentz,GR,Williams,4,1497.4,1497.4,27.16296881785935,35,0
58367,2022,Henry Hardart,GR,MIT,3,1519.0,1519.0,6.231104770958908,20,0
58634,2022,Thomas Penney,GR,Washington U.,4,1474.1,1474.1,31.37698200910984,35,0
58680,2022,James Boyle,GR,Colby,4,1517.5,1517.5,23.369036672486132,21,0
58681,2022,Liam Carcich,GR,Colby,4,1516.4,1516.4,47.44872890815938,21,0
58683,2022,Gordon Doore,GR,Colby,4,1540.0,1553.7,54.94510897250087,21,0
58687,2022,Krishna Kakani,GR,Bates,5,1551.8,1551.8,185.5327960226978,21,0
59402,2022,Mason Kutz,GR,Mount Union,5,1512.8,1512.8,71.1685674999856,7,0
61057,2022,Lance Sobaski,SR,Wartburg,6,1492.7,1492.7,21.976987964687027,35,0
61730,2022,Luke Holland,SR,Uc Santa Cruz,5,1471.4,1471.4,27.154196729050888,21,0
63191,2022,Nicholas Lyndaker,SR,St. Lawrence,7,1571.2,1571.2,25.416419889512344,35,0
63513,2022,Mohammed Bati,SR,Augsburg,7,1462.1,1462.1,19.217266541663342,50,0
64249,2022,John Hood,GR,U. Of Chicago,5,1458.5,1458.5,29.717913789497423,35,0
64549,2022,Isaac Clark,GR,USMMA,7,1490.5,1490.5,39.85488956479773,50,0
65108,2022,Ethan Thompson,JR,Emory,6,1497.4,1497.4,16.416991198145887,50,0
65830,2022,Ryan Podnar,SR,Carnegie Mellon,6,1518.2,1518.2,20.88335222132691,50,0
67135,2022,Charles Scharf,GR,Washington And Lee,5,1508.9,1508.9,22.289501452477566,35,0
67163,2022,Jay Figgins,JR,Otterbein,6,1511.7,1511.7,49.86427177849888,7,0
67165,2022,Stephen Ulrich,SR,Mount Union,5,1525.5,1525.5,50.388975866640585,7,0
67326,2022,Marko Kovacevic,JR,Lynchburg,4,1529.4,1529.4,10.232410381831968,64,0
67603,2022,Emmanuel Leblond,SR,Johns Hopkins,5,1484.4,1484.4,13.669217241671134,50,0
67778,2022,Will Sheehy,GR,Swarthmore,6,1480.9,1480.9,22.81341436523694,50,0
67849,2022,Alexander Kane,SR,Dickinson,7,1514.5,1514.5,15.033748700839691,21,0
67914,2022,Michael McCann,GR,Marywood,6,1507.3,1507.3,45.506943151567576,56,0
68308,2022,Caden Hildenbrand,JR,George Fox,5,1452.0,1452.0,19.24019230673123,21,0
68590,2022,Oliver Witt,SR,Washington U.,3,1503.9,1503.9,64.09999999999991,49,0
68824,2022,Jonathan Norton,GR,Connecticut College,6,1547.5,1547.5,28.937562094965756,21,0
69200,2022,Dan Anderson,SR,Wis.-Whitewater,6,1525.4,1525.4,34.72815460432962,7,0
69203,2022,Aidan Matthai,SR,Wis.-La Crosse,5,1509.5,1509.5,40.4960936387696,21,0
69204,2022,Grant Matthai,SR,Wis.-La Crosse,5,1519.8,1519.8,38.65733565573288,21,0
69512,2022,Nikhil DeNatale,SR,Williams,5,1510.6,1510.6,16.612573551379704,21,0
69792,2022,Luke Brennan,SR,Tufts,6,1556.2,1556.2,22.35128631645163,21,0
69793,2022,Amokrane Aouchiche,SR,Tufts,6,1510.3,1510.3,34.47265583038248,21,0
69799,2022,Calvin Cummings,SR,Tufts,7,1540.0,1540.0,46.34085370623012,21,0
71244,2022,Brendan Mellitt,GR,Connecticut College,5,1523.3,1523.3,45.23784367097978,21,0
71420,2022,Will Spollen,GR,Williams,4,1489.5,1489.5,26.74391285881704,21,0
71438,2022,Ivan Appleton,GR,Tufts,5,1515.1,1515.1,24.944289927757044,35,0
71439,2022,Sam Kartsonis,GR,Bates,5,1545.2,1545.2,23.718971309902965,49,0
71711,2022,Shef West,SR,Middlebury,5,1537.7,1537.7,27.85843678313624,21,0
71712,2022,Owen Johnson,SR,Middlebury,5,1499.5,1499.5,43.46006068794653,35,0
72137,2022,Oliver Chang,GR,Uc Santa Cruz,5,1468.8,1468.8,25.47236934405593,21,0
72428,2022,Jonathan Cobb,JR,Lynchburg,4,1513.8,1513.8,45.917718529996655,50,0
73253,2022,Will Goddard,GR,Bowdoin,4,1495.6,1495.6,19.648473223128562,21,0
73997,2022,Chris Gould,SR,Colby,4,1524.0,1524.0,25.521461556893627,21,0
74081,2022,Paul Suflita,GR,Brockport St.,4,1525.8,1525.8,9.002360801478678,49,0
77914,2022,Jack Begley,GR,U. Of Chicago,5,1466.8,1466.8,23.958964919211375,7,0
3239,2023,Christopher Collet,GR,Wartburg,4,1427.5,1449.7001,15.542963362624048,7,1
4733,2023,Jeff Joseph,GR,Mount Union,4,1444.5007,1444.5007,33.163065099025744,7,0
4896,2023,Enrique Salazar,GR,Manchester,6,1436.6001999999999,1436.6001999999999,32.81973160392388,7,1
5256,2023,Lars Dewall,GR,St. Scholastica,7,1474.5006,1474.5006,17.08778284302554,7,1
5269,2023,Connor Riss,GR,North Central (Ill.),5,1429.2,1456.6028999999999,14.583621671330576,50,0
5270,2023,Matthew Jett,GR,North Central (Ill.),5,1507.4026000000001,1507.4026000000001,32.21125510527136,7,0
5298,2023,Braden Nicholson,GR,North Central (Ill.),5,1442.7,1463.3002,19.73091238372929,7,1
5353,2023,Ian Williams,GR,Wis.-Stout,5,1462.9,1482.2011,38.09504920712923,7,0
5361,2023,Max Fore,GR,Wis.-Stout,5,1522.9044000000001,1522.9044000000001,33.83283655275743,7,0
6820,2023,Nathaniel Leighninger,GR,Haverford,5,1516.9011,1516.9011,17.617406625036367,7,0
8908,2023,James Settles,GR,Colorado College,6,1460.8002,1460.8002,62.633724159673,35,1
9698,2023,Ethan Gregg,GR,Wis.-La Crosse,5,1418.4,1440.2003,34.71204786845056,49,1
9701,2023,Justin Krause,GR,Wis.-Whitewater,6,1488.7,1492.3017,25.249482336717744,7,0
13701,2023,Caleb Silver,GR,Central College,7,1453.4001,1453.4001,55.17991023828074,35,1
13703,2023,Adam Koller,GR,Luther,7,1516.503,1516.503,45.460845021385175,7,0
13709,2023,Noah Jorgenson,GR,Central College,7,1467.4,1473.9008000000001,40.46194506216095,7,1
13733,2023,Adam Sylvia,GR,Central College,7,1489.2012,1489.2012,50.11457672043186,35,0
13738,2023,Jack Orengo,GR,Central College,7,1526.4042000000002,1526.4042000000002,71.16878631733309,7,0
13799,2023,Spencer Moon,GR,Simpson (Iowa),6,1414.2,1473.1007,15.374787313078516,7,0
13801,2023,Isaac Wegner,GR,Wis.-La Crosse,5,1443.6001999999999,1443.6001999999999,34.95360440564606,7,1
13948,2023,Ean Warrick,GR,Simpson (Iowa),6,1522.4035000000001,1522.4035000000001,25.29845548784348,7,0
15988,2023,Miles Takiguchi,GR,Vassar,7,1462.0,1472.501,21.847895663390485,7,0
16016,2023,Jason Gibbons,GR,RPI,5,1487.4031,1487.4031,21.82980636903595,35,0
18182,2023,Henry Bowman,GR,Carleton,4,1487.6,1524.7045,19.255276298248077,7,0
22993,2023,David Reynolds,GR,WPI,6,1489.4007000000001,1489.4007000000001,25.082000288254466,7,0
23242,2023,Simon Heys,GR,Wilmington (Ohio),6,1426.7001,1426.7001,19.374898647518098,7,1
23704,2023,Sam Schmitz,GR,Wartburg,5,1470.5,1493.4019,25.632817257570345,7,0
24703,2023,Jon Diaz,GR,NYU,6,1534.4031,1534.4031,33.081875382063835,7,0
25811,2023,Tim Patterson,GR,St. Vincent (Pa.),7,1488.3,1490.6009,28.5557553256053,7,0
26352,2023,Ryan Harvey,GR,Loras,6,1475.4009,1475.4009,28.385499331734042,7,0
26359,2023,Carlo Dannenfelser,GR,Loras,6,1516.7031,1516.7031,29.22906406083681,7,0
26881,2023,Bradshaw Lathbury,GR,Berry,6,1480.9003,1480.9003,12.619106378083519,7,1
26897,2023,Brody Wallace,GR,Berry,6,1517.8012999999999,1517.8012999999999,36.01180469107399,7,0
28276,2023,Nick Andrews,GR,Suny Geneseo,4,1452.6000999999999,1452.6000999999999,22.854027890984028,7,0
28304,2023,Alexander Evans,GR,Washington U.,4,1507.6,1512.1009999999999,18.720571052321084,63,0
28366,2023,Frank Csorba,GR,Lynchburg,5,1430.6000999999999,1430.6000999999999,40.9287512053129,35,1
29724,2023,Zachary Spergel,GR,Rochester,6,1488.1011999999998,1488.1011999999998,50.364018898868764,7,0
32004,2023,Clenon Fincher,GR,Calvin,4,1532.802,1532.802,32.03699536622557,21,0
32164,2023,Andrew Guimond,GR,North Central (Ill.),6,1466.2,1469.0005,22.648186708643987,7,1
33416,2023,Caleb Gaffner,GR,Calvin,5,1470.7019,1470.7019,45.07088133170762,7,0
33418,2023,Jacob Buit,GR,Calvin,5,1481.4029,1481.4029,61.501462458058676,7,0
35694,2023,Vedang Lad,GR,MIT,4,1460.5,1479.8002999999999,16.22317913609648,7,0
35695,2023,Lowell Hensgen,GR,MIT,5,1478.6001999999999,1478.6001999999999,7.97895450701412,7,1
35696,2023,Sam Acquaviva,GR,MIT,4,1443.0,1476.3001,14.078215626345363,7,1
37214,2023,Brooks Peters,GR,Bowdoin,4,1488.3006,1488.3006,29.26314828487355,7,0
38846,2023,Peter Weiss,GR,George Fox,3,1481.0,1482.5001,9.247018503640312,21,1
38850,2023,Ryan Stracke,GR,Pacific Lutheran,5,1442.4,1481.2003,10.799522242442007,7,0
42058,2023,Jacob Green,JR,Wartburg,5,1468.3,1478.4011,21.962004588106257,7,0
42064,2023,Connor Havens,GR,Manchester,6,1466.8015,1466.8015,24.9089657458835,7,0
42673,2023,Adam Sage,GR,Claremont-Mudd-Scripps,4,1465.4,1472.1003999999998,38.89203352226369,77,0
42677,2023,Daniel Fajardo,GR,Claremont-Mudd-Scripps,6,1512.8107,1512.8107,22.773684557303334,63,0
42734,2023,Oliver Pick,GR,Claremont-Mudd-Scripps,5,1472.3043,1472.3043,19.35879577432438,63,0
42738,2023,Nicholas Taubenheim,GR,Claremont-Mudd-Scripps,6,1474.2,1476.7014000000001,27.585511602651085,56,0
42827,2023,Rohun Agrawal,GR,Caltech,5,1487.6019,1487.6019,15.068399828727642,56,0
42828,2023,Joey Litvin,GR,Caltech,5,1490.3,1504.6016,24.46941230203285,7,0
43220,2023,Devlin Swanson,GR,Colorado College,6,1488.1005,1488.1005,56.012489862492586,7,0
43225,2023,Brett Kitazono,GR,Colorado College,6,1515.3,1554.2042000000001,73.17365036912192,7,0
43231,2023,Ayden Cherry,GR,Colorado College,6,1541.2,1545.2075,51.860892445624856,35,0
43457,2023,Jack Kinzer,SR,Wartburg,6,1478.201,1478.201,12.571223991799643,7,0
43509,2023,Vincent Giumenti,JR,Mount Union,5,1458.1010999999999,1458.1010999999999,26.18956543449129,7,0
43519,2023,Curtis Joppeck,GR,Mount Union,5,1536.8062,1536.8062,36.94150017378831,56,0
43522,2023,Nick Wong,GR,Mount Union,5,1461.3011999999999,1461.3011999999999,28.751677714700424,7,0
43877,2023,Jacob Riley,GR,Rowan,5,1498.8003999999999,1498.8003999999999,39.5610181203038,7,0
43912,2023,Luke Witvliet,GR,Calvin,5,1441.1005,1441.1005,38.25951918952463,7,0
43915,2023,Thaine Nederveld,GR,Calvin,5,1445.4001,1445.4001,32.040954325762584,21,0
43925,2023,Ryan Sarkett,SR,Calvin,5,1494.1044,1494.1044,35.184016239934856,7,0
44791,2023,Jonthomas Bierman,GR,Oneonta,7,1477.5022,1477.5022,51.65852585661345,35,0
44884,2023,Michael Skutt,GR,St. Lawrence,7,1475.9011,1475.9011,23.038616145298274,7,0
45290,2023,Peter LaRochelle,GR,Haverford,5,1482.6,1485.1000999999999,19.32613829183161,7,1
45291,2023,Reza Eshghi,GR,Haverford,5,1541.2,1590.3114,19.63220320296478,42,0
45292,2023,Matt Denton,GR,Haverford,5,1540.7025,1540.7025,31.294464249158768,7,0
45293,2023,Seamus Fraser,GR,Haverford,5,1531.2017,1531.2017,25.40520958199318,7,0
45298,2023,Luca Ponticello,GR,Haverford,5,1543.6029999999998,1543.6029999999998,27.819413267806397,7,0
45792,2023,Daniel Ferrante,GR,Christopher Newport,6,1472.2,1513.4004,34.922542398880445,21,0
45927,2023,Ben Kerr,GR,Puget Sound,6,1445.0,1481.9014000000002,14.757352610952868,35,0
45969,2023,Mason Shea,GR,Wis.-Eau Claire,6,1487.7015000000001,1487.7015000000001,32.75702989236301,7,1
46552,2023,Julian Watson,GR,Loras,6,1478.8012999999999,1478.8012999999999,16.99040012806866,7,0
46553,2023,Jacob Belha,GR,Loras,6,1520.5032,1520.5032,27.719263241685873,7,0
46576,2023,Derek Webster,GR,Central College,7,1525.704,1525.704,49.27142133548504,7,0
46800,2023,John List,GR,U. Of Chicago,6,1482.9006000000002,1482.9006000000002,19.026483425609616,63,0
46802,2023,Connor Heron,GR,U. Of Chicago,6,1513.0,1524.6037999999999,39.633658702037664,7,0
47379,2023,Tim Barry,GR,Suffolk,5,1505.5013,1505.5013,47.06936536774741,7,0
47498,2023,Ian Hopkins,GR,Catholic,2,1509.0009,1509.0009,38.349699999999984,7,0
47664,2023,Calvin Boone,GR,St. Scholastica,7,1475.5007,1475.5007,26.9338150806305,7,1
48275,2023,Kyle Gronau,GR,Suny Geneseo,5,1507.3053,1507.3053,21.766164094245003,35,0
48278,2023,Micah McCulley,GR,Suny Geneseo,5,1492.7036,1492.7036,33.926167600658935,35,0
48282,2023,Austin Schoen,GR,Suny Geneseo,5,1471.0018,1471.0018,25.783481201839244,35,0
48612,2023,Josh Fingerhut,GR,Washington And Lee,6,1524.2074,1524.2074,39.44884849462655,35,0
48614,2023,Brock Overlander,GR,Dickinson,5,1505.7018,1505.7018,33.635748012299,7,0
48622,2023,Row Sterne,GR,Washington And Lee,6,1474.2021,1474.2021,22.981015965409334,35,0
48623,2023,Jackson Jacobs,GR,Washington And Lee,5,1530.1083999999998,1530.1083999999998,41.54214213412543,35,0
48655,2023,Chris Ruiz,GR,Washington And Lee,6,1493.8039999999999,1493.8039999999999,23.085850255548337,35,0
48776,2023,Jack Baronski,GR,Marywood,5,1488.9007000000001,1488.9007000000001,64.12628897700122,7,0
48872,2023,Shane Artis,GR,Desales,7,1496.5002,1496.5002,42.97668030508912,7,0
48886,2023,Nathan Hajel,GR,Moravian,6,1505.8008,1505.8008,29.264597933913258,7,0
49080,2023,Colin McLaughlin,GR,Carnegie Mellon,5,1451.7008,1451.7008,28.091027583231508,35,0
49081,2023,Matthew Coyle,GR,Carnegie Mellon,6,1452.8009,1452.8009,25.312855520023817,35,0
49087,2023,Charlie Murphy,GR,Carnegie Mellon,6,1467.3015,1467.3015,41.826794880287004,35,0
49095,2023,Jacob Hsu,GR,Carnegie Mellon,5,1447.9007000000001,1447.9007000000001,29.63652932168337,35,0
49611,2023,Will Salony,RS,Trinity (Tex.),6,1483.4,1500.1009,23.845457526463985,7,0
49750,2023,Dylan May,JR,Southern Virginia,5,1464.2,1474.7002,25.99921759879709,7,1
50148,2023,Gavin McElhennon,GR,Johns Hopkins,6,1447.9006000000002,1447.9006000000002,38.95204758131296,35,0
50153,2023,Jonas Larson,GR,Johns Hopkins,4,1494.3015,1494.3015,18.549300000000017,7,0
50156,2023,Tommy Li,GR,Johns Hopkins,5,1494.8016,1494.8016,42.501401552524,7,0
50159,2023,Charlie Teeter,GR,Johns Hopkins,6,1479.1,1494.2014000000001,72.39983817493561,7,0
50213,2023,Ethan Domitrovich,GR,Furman,3,1437.4003,1437.4003,39.963335496788616,7,0
50216,2023,Ryan Champa,GR,John Carroll,4,1454.001,1454.001,44.595842506505036,7,1
50218,2023,Tommy Naiman,GR,John Carroll,5,1475.8003999999999,1475.8003999999999,34.41477103791154,21,0
50219,2023,Dominic Delmoro,GR,John Carroll,4,1443.3006,1443.3006,36.21826388449151,7,0
50226,2023,Matt Costanzo,GR,John Carroll,5,1484.6035,1484.6035,30.85207781709165,7,0
50380,2023,Owen Kobett,GR,Pomona-Pitzer,6,1457.6,1489.7047,27.216690213146787,35,0
50381,2023,Amir Barkan,GR,Occidental,5,1479.1,1502.9012,15.704700527290456,7,0
50386,2023,Cameron Hatler,GR,Pomona-Pitzer,6,1453.0,1467.3008,18.067464815806318,56,1
50482,2023,Grady Coppock,GR,Berry,6,1525.0016,1525.0016,21.660572657974367,7,0
50506,2023,Tristan Olpin,GR,Emory,6,1532.3,1561.1072,7.910955147742952,35,0
50508,2023,David Evans,GR,Emory,6,1476.3,1533.3007,14.524987430631366,63,0
50515,2023,Scott Masterson,GR,Emory,6,1489.8,1504.2007,19.721132692459662,7,0
50609,2023,Bradyn Olmstead,GR,Millikin,6,1499.0023,1499.0023,20.791679611940864,7,0
50610,2023,Joe Langridge,GR,Augustana (Ill.),6,1478.3005,1478.3005,89.6310170552966,21,0
50852,2023,Will Kelly,GR,Montana State,6,1457.6001999999999,1457.6001999999999,10.491956119732864,35,1
50857,2023,Andrew Skemp,GR,St. Olaf,6,1489.0011,1489.0011,9.317883092977718,35,0
50858,2023,Anders Cote,GR,St. Olaf,6,1497.6021999999998,1497.6021999999998,20.656414949201665,7,0
50859,2023,David Lynn,GR,St. Olaf,4,1497.4021,1497.4021,15.45927627548829,35,0
50868,2023,Sean Hartney,GR,St. Olaf,6,1500.2022,1500.2022,18.938397514362162,35,0
50894,2023,Ian Curtis,GR,St. Olaf,3,1470.2,1530.5015,39.291313964737185,21,0
50914,2023,Cullen Capuano,GR,Washington U.,5,1463.4003,1463.4003,20.641708108138747,63,1
50918,2023,Andrew Sidamon-Eristoff,GR,Washington U.,6,1465.7,1516.4029,40.47067833725548,7,0
50926,2023,Alexander Gadin,GR,Washington U.,5,1521.5033,1521.5033,9.360725552092608,7,0
50959,2023,Jonathan Zavala,GR,Brockport St.,7,1466.7014000000001,1466.7014000000001,35.17777482283944,35,0
50960,2023,Jared Smith,GR,Brockport St.,5,1482.9008000000001,1482.9008000000001,44.89289693038867,7,0
51119,2023,Conor Kolka,GR,Wittenberg,7,1438.7004,1438.7004,70.98042091336214,7,0
51240,2023,Austin Gappa,GR,George Fox,3,1462.7,1504.3015,19.665460422499322,7,0
51244,2023,Adam Petersen,GR,George Fox,3,1464.2,1493.1003999999998,22.46572643922797,21,0
51245,2023,Alex Mills,GR,George Fox,3,1480.8,1485.2002,19.513564432010433,21,0
51250,2023,Andrew Ross,GR,George Fox,3,1490.4,1510.9007000000001,19.183955935509072,21,0
51257,2023,Gavin Grass,GR,George Fox,4,1491.6,1517.301,17.946980736098116,21,0
51270,2023,Gabriel Lachenmeier,GR,George Fox,3,1517.9011,1517.9011,25.827832430065637,21,0
52171,2023,Matthew Thomas,GR,Wis.-Stout,5,1504.3030999999999,1504.3030999999999,49.015880029010994,7,0
52172,2023,Andrew Carlson,GR,Wis.-Stout,5,1529.4051000000002,1529.4051000000002,30.780368716465997,7,0
52258,2023,Lloyd Young,GR,St. John'S (Minn.),4,1471.4,1491.6016,12.809835451006947,7,0
52297,2023,James McGlashon,GR,North Central (Ill.),6,1485.0,1487.1017,48.74085564070461,7,0
52298,2023,Emerald Svienty,GR,North Central (Ill.),6,1431.3006,1431.3006,30.558888909094822,50,1
52955,2023,Sam Llaneza,GR,Lynchburg,5,1457.6010999999999,1457.6010999999999,22.04750654614712,35,0
52958,2023,Bryce Davis,GR,Lynchburg,5,1490.3033,1490.3033,27.027884014372944,35,0
52960,2023,Cooper Hurst,GR,Lynchburg,5,1498.2045,1498.2045,46.28544236919423,35,0
52964,2023,Tor Hotung-Davidsen,GR,Lynchburg,5,1460.1011999999998,1460.1011999999998,67.2201892873681,35,0
53132,2023,Walter Wagude,GR,Tufts,6,1478.7,1486.2009,34.38563945746666,35,0
53133,2023,Tobias L'Esperance-Kerckhof,GR,Trinity (Conn.),5,1490.3019,1490.3019,36.026036518355404,7,0
53136,2023,Alex Friedman,GR,Tufts,5,1549.3003999999999,1549.3003999999999,50.105469340877455,35,0
53138,2023,Ryan Proulx,GR,Tufts,6,1533.5001,1533.5001,36.46771178296709,35,0
53337,2023,Nick Edwards-Levin,GR,Amherst,6,1228.0,1486.6015,26.178014134124076,7,0
53555,2023,Nick Bauman,GR,Suny Geneseo,5,1470.7017,1470.7017,31.051966392703665,35,0
53736,2023,Hunter Brignall,GR,Cortland St.,6,1469.1003999999998,1469.1003999999998,18.919405574636922,7,0
53850,2023,Vince Simonetti,GR,RPI,4,1443.8002999999999,1443.8002999999999,24.394646852575587,7,1
53851,2023,Mitchell Dailey,GR,RPI,4,1462.5007,1462.5007,22.86175032171642,7,0
53852,2023,Cory Kennedy,GR,Colorado St.,4,1423.2,1436.7001,22.0507168252531,7,1
53853,2023,Jonathan Craun,GR,RPI,3,1488.1007,1488.1007,19.178295062445557,63,0
54089,2023,Gunner Schlender,GR,Wis.-Whitewater,6,1453.7,1464.7002,37.07101032773302,71,1
54090,2023,Christian Patzka,GR,Wis.-Whitewater,6,1442.0001,1442.0001,43.98028499618697,7,1
54091,2023,Chris Allen,GR,Wis.-Whitewater,6,1513.7015000000001,1513.7015000000001,31.270741735442083,21,0
54101,2023,Nick Hardin,GR,Wis.-Whitewater,6,1502.903,1502.903,31.056247722877323,7,0
55020,2023,Eric Jackson,GR,Uc Santa Cruz,5,1445.8001,1445.8001,21.34773082732683,21,1
55639,2023,Aleksei Seletskiy,GR,Carnegie Mellon,4,1473.302,1473.302,54.08352256155909,35,0
55948,2023,Erik Ackerman,GR,Stockton,6,1499.3006,1499.3006,77.05958033208849,7,0
56055,2023,Connor Vachon,GR,Hope,5,1443.4,1444.8008,35.471700094943245,7,0
56332,2023,Jonathan Orelowitz,GR,Emory,6,1545.9057,1545.9057,11.043443267858091,35,0
56335,2023,Marcus Cheema,GR,Emory,5,1508.2008,1508.2008,37.88022062794249,7,0
56567,2023,Ian Horsburgh,GR,Pomona-Pitzer,5,1442.7,1474.0047,42.22218166227912,63,0
56622,2023,Lucas Florsheim,GR,Minnesota,5,1432.9,1441.7012,30.454250209002105,63,1
56625,2023,Derek Fearon,GR,Pomona-Pitzer,4,1442.5,1484.7004,27.08063285213025,7,1
56626,2023,Colin Kirkpatrick,GR,Pomona-Pitzer,4,1434.5,1460.903,29.61606978082164,63,1
56688,2023,Ned Farrington,GR,Maine,5,1480.7004,1480.7004,31.40782393446571,7,1
56722,2023,Ryan Tobin,GR,NYU,5,1460.6001999999999,1460.6001999999999,33.01154748732633,7,0
56724,2023,William Hall,GR,Suny Geneseo,5,1468.2016,1468.2016,20.33197532758677,35,0
56743,2023,Gabriel Winters-Bona,GR,Brockport St.,6,1471.4019,1471.4019,42.10476441493141,35,0
56786,2023,Alec Gironda,GR,Middlebury,6,1457.5006,1457.5006,44.85141588399283,7,0
56787,2023,Drew Donahue,GR,Middlebury,6,1464.0,1493.2021,38.12497719508607,7,0
56788,2023,Peter Burke,GR,Middlebury,6,1534.3043,1534.3043,68.67106863271383,7,0
56791,2023,Ziggy Goddard,GR,Middlebury,5,1466.6008,1466.6008,29.17242413282788,7,0
57100,2023,Matthew Hornung,GR,Washington U.,5,1467.0,1486.0015,26.336750867227302,7,0
57255,2023,Elias Ritzke,GR,Wis.-La Crosse,5,1497.3020999999999,1497.3020999999999,20.32401960308056,7,0
57264,2023,Chris Melville,GR,Carleton,6,1510.3035,1510.3035,55.423670817274434,7,0
57269,2023,Josh Meier,GR,Carleton,4,1601.8,1645.8071,46.831720055288116,21,0
57371,2023,John Lucey,GR,Williams,6,1447.9004,1447.9004,16.339497373346557,7,1
57372,2023,Charles Namiot,GR,Williams,6,1480.5013,1480.5013,18.48340105623422,7,0
57374,2023,Theo Dassin,GR,Amherst,5,1488.0,1496.4024000000002,15.501909012324857,7,0
57375,2023,Nate Lentz,GR,Williams,5,1478.5012,1478.5012,21.926905666728295,7,0
58362,2023,Pablo Arroyo,GR,MIT,2,1522.4,1530.2008,1.901200000000017,21,0
58366,2023,Jacob Hansen,GR,MIT,3,1500.3,1516.8006,30.579472572408253,21,0
58367,2023,Henry Hardart,GR,MIT,4,1502.8011,1502.8011,8.997492573072808,7,0
58683,2023,Gordon Doore,GR,Colby,4,1502.9012,1502.9012,49.31607179908494,7,0
59217,2023,Calvin Fiala,GR,Wis.-Stout,5,1499.6026,1499.6026,48.54171009144203,7,0
59242,2023,Thomas Flear,JR,Widener,5,1499.8007,1499.8007,56.71735305942527,7,0
59402,2023,Mason Kutz,GR,Mount Union,5,1493.6043,1493.6043,55.174669343566265,7,0
59648,2023,Andrew Blelloch,GR,Claremont-Mudd-Scripps,6,1491.7078000000001,1491.7078000000001,26.35080673401349,63,0
60202,2023,Avi Bissoondial,GR,WPI,6,1506.4014000000002,1506.4014000000002,34.43941676962419,7,0
60992,2023,Bellamy Immanuel,GR,Eastern Mennonite,7,1511.7007,1511.7007,19.73517633441361,64,0
